name,year,age,team,pos,uniform_number,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Pharaoh Brown,2023,29,NWE,TE,86,17,11,15,13,208,16.0,1,8,66.7,58,0.8,12.2,86.7%,13.9,,,0,,,,,,,13,16.0,208,1,1,1
Harrison Bryant,2020,22,CLE,TE,88,15,9,38,24,238,9.9,3,14,57.9,35,1.6,15.9,63.2%,6.3,,,0,,,,,,,24,9.9,238,3,2,2
Harrison Bryant,2021,23,CLE,TE,88,16,3,28,21,233,11.1,3,14,64.3,41,1.3,14.6,75.0%,8.3,,,0,,,,,,,21,11.1,233,3,0,2
Harrison Bryant,2022,24,CLE,TE,88,17,9,42,31,239,7.7,1,12,52.4,30,1.8,14.1,73.8%,5.7,1,8,0,1,100.0,8,8.0,0.5,0.1,32,7.7,247,1,0,2
Harrison Bryant,2023,25,CLE,TE,88,17,9,20,13,81,6.2,3,4,50.0,23,0.8,4.8,65.0%,4.1,5,8,0,4,80.0,2,1.6,0.5,0.3,18,4.9,89,3,1,1
Harrison Bryant,2024,26,LVR,TE,84,2,0,1,0,0,,0,,0.0,0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,,0,0,
Grant Calcaterra,2022,24,PHI,TE,47,15,2,9,5,81,16.2,0,3,44.4,40,0.3,5.4,55.6%,9.0,,,0,,,,,,,5,16.2,81,0,0,1
Grant Calcaterra,2023,25,PHI,TE,81,15,1,4,4,39,9.8,0,3,100.0,12,0.3,2.6,100.0%,9.8,,,0,,,,,,,4,9.8,39,0,0,0
Grant Calcaterra,2024,26,PHI,TE,81,2,2,3,3,30,10.0,0,3,100.0,15,1.5,15.0,100.0%,10.0,,,0,,,,,,,3,10.0,30,0,0,
Stephen Carlson,2019,23,CLE,TE,89,9,5,7,5,51,10.2,1,2,71.4,21,0.6,5.7,71.4%,7.3,,,0,,,,,,,5,10.2,51,1,0,0
Stephen Carlson,2020,24,CLE,TE,89,16,2,2,1,11,11.0,0,1,50.0,11,0.1,0.7,50.0%,5.5,,,0,,,,,,,1,11.0,11,0,0,0
Stephen Carlson,2023,27,CHI,TE,88,1,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Tyler Conklin,2019,24,MIN,TE,83,15,1,10,8,58,7.3,0,2,60.0,20,0.5,3.9,80.0%,5.8,,,0,,,,,,,8,7.3,58,0,0,1
Tyler Conklin,2020,25,MIN,TE,83,16,2,26,19,194,10.2,1,11,61.5,30,1.2,12.1,73.1%,7.5,,,0,,,,,,,19,10.2,194,1,1,2
Tyler Conklin,2021,26,MIN,TE,83,17,15,87,61,593,9.7,3,26,47.1,40,3.6,34.9,70.1%,6.8,,,0,,,,,,,61,9.7,593,3,1,5
Tyler Conklin,2022,27,NYJ,TE,83,17,16,87,58,552,9.5,3,25,44.8,30,3.4,32.5,66.7%,6.3,2,3,0,2,100.0,2,1.5,0.2,0.1,60,9.3,555,3,2,4
Tyler Conklin,2023,28,NYJ,TE,83,17,12,87,61,621,10.2,0,27,44.8,37,3.6,36.5,70.1%,7.1,1,0,0,0,0.0,0,0.0,0.0,0.1,62,10.0,621,0,0,4
Tyler Conklin,2024,29,NYJ,TE,83,2,2,4,2,16,8.0,0,1,50.0,10,1.0,8.0,50.0%,4.0,,,0,,,,,,,2,8.0,16,0,0,
Tanner Conner,2022,24,MIA,TE,48,13,0,3,0,0,,0,,0.0,0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,,0,0,0
Tanner Conner,2023,25,MIA,TE,80,3,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Tanner Conner,2024,26,MIA,TE,80,2,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,
Darrell Daniels,2019,25,ARI,TE,81,11,0,3,1,4,4.0,0,1,33.3,4,0.1,0.4,33.3%,1.3,,,0,,,,,,,1,4.0,4,0,0,0
Darrell Daniels,2020,26,ARI,TE,81,12,8,11,8,92,11.5,1,4,63.6,31,0.7,7.7,72.7%,8.4,,,0,,,,,,,8,11.5,92,1,0,1
